Time	TX	txGrid	RX	rxGrid	MHz	Watts	SNR	drift	k	az	mode	k/W	spotQ	version
2025-11-08 07:36	KF8EEZ	HM28	WZ7I	FN20kk	14.097069	0.01	-20	0	3419	287	WSPR2	341900	146529	CWSL_DIGI
2025-11-08 07:36	KF8EEZ	HM28	K9TRV-2	EN82bi	14.097066	0.01	-25	0	4100	292	WSPR2	410000	117143	WD_3.3.2-2
2025-11-08 07:36	KF8EEZ	HM28	GM0DHD	IO85gw	14.097078	0.01	-21	0	3030	40	WSPR2	303000	121200	2.7.0-rc3
2025-11-08 07:36	KF8EEZ	HM28	EA1FAQ	IN71pn	14.097056	0.01	-29	0	2592	73	WSPR2	259200	44434	v1.2.96
2025-11-08 07:36	KF8EEZ	HM28	KQ2Y	FN31gn	14.097067	0.01	-15	0	3262	288	WSPR2	326200	186400	v1.2.94
2025-11-08 07:46	KF8EEZ	HM28	WZ7I	FN20kk	14.097069	0.01	-14	0	3419	287	WSPR2	341900	205140	CWSL_DIGI
2025-11-08 07:46	KF8EEZ	HM28	WD4ELG	FM06be	14.097065	0.01	-23	0	3933	281	WSPR2	393300	134846	WD_3.3.2-1
2025-11-08 07:46	KF8EEZ	HM28	SWLFNS	FN20hu	14.097065	0.01	-25	0	3432	287	WSPR2	343200	98057	1.4A Kiwi
2025-11-08 07:46	KF8EEZ	HM28	W3OA	EM95mn	14.096999	0.01	-21	0	4047	280	WSPR2	404700	161880	CWSL_DIGI
2025-11-08 07:46	KF8EEZ	HM28	WA2TP	FN30lu	14.097065	0.01	-20	0	3238	287	WSPR2	323800	138771	WD_3.2.1
2025-11-08 07:46	KF8EEZ	HM28	N2YCH	FN31jg	14.097064	0.01	-17	0	3246	288	WSPR2	324600	166937	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	EA8BFK	IL38bo	14.097067	0.01	-10	0	2240	113	WSPR2	224000	160000	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	KD2OM	FN12gx	14.097064	0.01	-22	0	3571	292	WSPR2	357100	132637	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	K3LR	EN91se	14.097064	0.01	-22	0	3846	289	WSPR2	384600	142851	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	K4JK	FM07vs	14.097066	0.01	-17	0	3742	283	WSPR2	374200	192446	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	K3GMQ-B	FN20lh	14.097064	0.01	-20	0	3414	286	WSPR2	341400	146314	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	KJ5HY	FN34fh	14.097064	0.01	-28	0	3245	294	WSPR2	324500	64900	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	N2YCH-1	FN31jg	14.097064	0.01	-20	0	3246	288	WSPR2	324600	139114	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	KC2G	FN21wa	14.097065	0.01	-24	0	3325	287	WSPR2	332500	104500	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	W2NAF-3	FN21ei	14.097065	0.01	-22	0	3444	288	WSPR2	344400	127920	WD_3.3.2-2
2025-11-08 07:46	KF8EEZ	HM28	WY1U	FN31nl	14.097079	0.01	-26	0	3215	288	WSPR2	321500	82671	2.0.0
2025-11-08 07:46	KF8EEZ	HM28	GM0DHD	IO85gw	14.097066	0.01	-17	0	3030	40	WSPR2	303000	155829	2.7.0
2025-11-08 07:46	KF8EEZ	HM28	KQ2Y	FN31gn	14.097067	0.01	-15	0	3262	288	WSPR2	326200	186400	v1.2.94
2025-11-08 07:46	KF8EEZ	HM28	KK4MBI	FM18kv	14.097081	0.01	-29	0	3620	284	WSPR2	362000	62057	2.6.1
2025-11-08 07:56	KF8EEZ	HM28	WZ7I	FN20kk	14.097069	0.01	-14	0	3419	287	WSPR2	341900	205140	CWSL_DIGI
2025-11-08 07:56	KF8EEZ	HM28	VE2EBM	FN36lb	14.097066	0.01	-20	1	3205	298	WSPR2	320500	137357	web-888
2025-11-08 07:56	KF8EEZ	HM28	N2YCH	FN31jg	14.097065	0.01	-19	0	3246	288	WSPR2	324600	148389	WD_3.3.2-2
2025-11-08 07:56	KF8EEZ	HM28	WA2TP	FN30lu	14.097065	0.01	-18	0	3238	287	WSPR2	323800	157274	WD_3.2.1
2025-11-08 07:56	KF8EEZ	HM28	EA8BFK	IL38bo	14.097068	0.01	-12	0	2240	113	WSPR2	224000	147200	WD_3.3.2-2
2025-11-08 07:56	KF8EEZ	HM28	K3GMQ-B	FN20lh	14.097065	0.01	-21	2	3414	286	WSPR2	341400	136560	WD_3.3.2-2
2025-11-08 07:56	KF8EEZ	HM28	N2YCH-1	FN31jg	14.097065	0.01	-22	0	3246	288	WSPR2	324600	120566	WD_3.3.2-2
2025-11-08 07:56	KF8EEZ	HM28	K4JK	FM07vs	14.097066	0.01	-19	0	3742	283	WSPR2	374200	171063	WD_3.3.2-2
2025-11-08 07:56	KF8EEZ	HM28	KJ5HY	FN34fh	14.097065	0.01	-24	0	3245	294	WSPR2	324500	101986	WD_3.3.2-2
2025-11-08 07:56	KF8EEZ	HM28	KQ2Y	FN31gn	14.097068	0.01	-13	0	3262	288	WSPR2	326200	205040	v1.2.94
2025-11-08 08:06	KF8EEZ	HM28	WZ7I	FN20kk	14.09707	0.01	-11	0	3419	287	WSPR2	341900	234446	CWSL_DIGI
2025-11-08 08:06	KF8EEZ	HM28	WD4ELG	FM06be	14.097066	0.01	-23	0	3933	281	WSPR2	393300	134846	WD_3.3.2-1
2025-11-08 08:06	KF8EEZ	HM28	G4ZFQ	IO90ir	14.097067	0.01	-24	0	2964	52	WSPR2	296400	93154	WD_3.3.2-1
2025-11-08 08:06	KF8EEZ	HM28	WA2TP	FN30lu	14.097066	0.01	-19	0	3238	287	WSPR2	323800	148023	WD_3.2.1
2025-11-08 08:06	KF8EEZ	HM28	K6RFT	EM47bg	14.097066	0.01	-27	0	4908	287	WSPR2	490800	112183	WD_3.2.3
2025-11-08 08:06	KF8EEZ	HM28	EA8BFK	IL38bo	14.097068	0.01	-11	0	2240	113	WSPR2	224000	153600	WD_3.3.2-2
2025-11-08 08:06	KF8EEZ	HM28	K4JK	FM07vs	14.097066	0.01	-24	0	3742	283	WSPR2	374200	117606	WD_3.3.2-2
2025-11-08 08:06	KF8EEZ	HM28	K3GMQ-B	FN20lh	14.097065	0.01	-20	0	3414	286	WSPR2	341400	146314	WD_3.3.2-2
2025-11-08 08:06	KF8EEZ	HM28	W2NAF-3	FN21ei	14.097065	0.01	-25	0	3444	288	WSPR2	344400	98400	WD_3.3.2-2
2025-11-08 08:06	KF8EEZ	HM28	KQ2Y	FN31gn	14.097068	0.01	-16	0	3262	288	WSPR2	326200	177080	v1.2.94
2025-11-08 08:26	KF8EEZ	HM38	WZ7I	FN20kk	14.09707	0.01	-18	0	3585	287	WSPR2	358500	174129	CWSL_DIGI
2025-11-08 08:26	KF8EEZ	HM38	N2YCH	FN31jg	14.097065	0.01	-24	0	3411	288	WSPR2	341100	107203	WD_3.3.2-2
2025-11-08 08:26	KF8EEZ	HM38	OE9GHV	JN47wk	14.097068	0.01	-24	0	3582	60	WSPR2	358200	112577	WD_3.2.3-1
2025-11-08 08:26	KF8EEZ	HM38	WA2TP	FN30lu	14.097066	0.01	-19	0	3404	287	WSPR2	340400	155611	WD_3.2.1
2025-11-08 08:26	KF8EEZ	HM38	ON5KQ	JO10os	14.097067	0.01	-28	0	3136	52	WSPR2	313600	62720	WD_3.3.2-2
2025-11-08 08:26	KF8EEZ	HM38	PD0OHW	JO33lc	14.097067	0.01	-21	0	3441	49	WSPR2	344100	137640	WD_3.2.3
2025-11-08 08:26	KF8EEZ	HM38	G4HZX	IO91xk	14.097067	0.01	-25	0	2934	50	WSPR2	293400	83829	WD_3.3.2-1
2025-11-08 08:26	KF8EEZ	HM38	EA8BFK	IL38bo	14.097068	0.01	-11	0	2082	116	WSPR2	208200	142766	WD_3.3.2-2
2025-11-08 08:26	KF8EEZ	HM38	W3OA	EM95mn	14.097	0.01	-24	0	4218	281	WSPR2	421800	132566	CWSL_DIGI
2025-11-08 08:26	KF8EEZ	HM38	OE9XRV	JN47um	14.097068	0.01	-30	0	3569	60	WSPR2	356900	50986	WD_3.3.2-2
2025-11-08 08:26	KF8EEZ	HM38	EA1FAQ	IN71pn	14.097057	0.01	-21	0	2426	73	WSPR2	242600	97040	v1.2.96
2025-11-08 08:26	KF8EEZ	HM38	KC2G	FN21wa	14.097065	0.01	-26	0	3491	288	WSPR2	349100	89769	WD_3.3.2-2
2025-11-08 08:26	KF8EEZ	HM38	GM0DHD	IO85gw	14.09708	0.01	-15	0	2920	39	WSPR2	292000	166857	2.7.0-rc3
2025-11-08 08:26	KF8EEZ	HM38	VE2EBM	FN36lb	14.097066	0.01	-26	0	3359	298	WSPR2	335900	86374	web-888
2025-11-08 08:26	KF8EEZ	HM38	KQ2Y	FN31gn	14.097068	0.01	-21	0	3427	289	WSPR2	342700	137080	v1.2.94
2025-11-08 08:36	KF8EEZ	HM38	KM3T-3	FN42et	14.097033	0.01	-24	0	3262	291	WSPR2	326200	102520	CWSL_DIGI
2025-11-08 08:36	KF8EEZ	HM38	WZ7I	FN20kk	14.097069	0.01	-19	0	3585	287	WSPR2	358500	163886	CWSL_DIGI
2025-11-08 08:36	KF8EEZ	HM38	G4ZFQ	IO90ir	14.097067	0.01	-20	0	2828	51	WSPR2	282800	121200	WD_3.3.2-1
2025-11-08 08:36	KF8EEZ	HM38	WA2TP	FN30lu	14.097065	0.01	-20	0	3404	287	WSPR2	340400	145886	WD_3.2.1
2025-11-08 08:36	KF8EEZ	HM38	ON5KQ	JO10os	14.097066	0.01	-17	0	3136	52	WSPR2	313600	161280	WD_3.3.2-2
2025-11-08 08:36	KF8EEZ	HM38	EA8BFK	IL38bo	14.097067	0.01	-17	-1	2082	116	WSPR2	208200	107074	WD_3.3.2-2
2025-11-08 08:36	KF8EEZ	HM38	LA1ZM	JO38ig	14.097069	0.01	-19	0	3586	39	WSPR2	358600	163931	2.6.1
2025-11-08 08:46	KF8EEZ	HM38	KM3T-3	FN42et	14.097033	0.01	-21	0	3262	291	WSPR2	326200	130480	CWSL_DIGI
2025-11-08 08:46	KF8EEZ	HM38	WZ7I	FN20kk	14.09707	0.01	-21	0	3585	287	WSPR2	358500	143400	CWSL_DIGI
2025-11-08 08:46	KF8EEZ	HM38	N2YCH	FN31jg	14.097065	0.01	-15	0	3411	288	WSPR2	341100	194914	WD_3.3.2-2
2025-11-08 08:46	KF8EEZ	HM38	WA2TP	FN30lu	14.097066	0.01	-20	0	3404	287	WSPR2	340400	145886	WD_3.2.1
2025-11-08 08:46	KF8EEZ	HM38	G4HZX	IO91xk	14.097068	0.01	-27	0	2934	50	WSPR2	293400	67063	WD_3.3.2-1
2025-11-08 08:46	KF8EEZ	HM38	KD2OM	FN12gx	14.097065	0.01	-21	0	3732	292	WSPR2	373200	149280	WD_3.3.2-2
2025-11-08 08:46	KF8EEZ	HM38	EA8BFK	IL38bo	14.097068	0.01	-12	0	2082	116	WSPR2	208200	136817	WD_3.3.2-2
2025-11-08 08:46	KF8EEZ	HM38	W3OA	EM95mn	14.097	0.01	-21	0	4218	281	WSPR2	421800	168720	CWSL_DIGI
2025-11-08 08:46	KF8EEZ	HM38	K4JK	FM07vs	14.097067	0.01	-19	0	3911	283	WSPR2	391100	178789	WD_3.3.2-2
2025-11-08 08:46	KF8EEZ	HM38	N2YCH-1	FN31jg	14.097065	0.01	-20	0	3411	288	WSPR2	341100	146186	WD_3.3.2-2
2025-11-08 08:46	KF8EEZ	HM38	OE9XRV	JN47um	14.097068	0.01	-33	0	3569	60	WSPR2	356900	20394	WD_3.3.2-2
2025-11-08 08:46	KF8EEZ	HM38	KC2G	FN21wa	14.097066	0.01	-25	0	3491	288	WSPR2	349100	99743	WD_3.3.2-2
2025-11-08 08:46	KF8EEZ	HM38	EA1FAQ	IN71pn	14.097057	0.01	-24	0	2426	73	WSPR2	242600	76246	v1.2.96
2025-11-08 08:46	KF8EEZ	HM38	LA1ZM	JO38ig	14.097069	0.01	-30	0	3586	39	WSPR2	358600	51229	2.6.1
2025-11-08 08:46	KF8EEZ	HM38	KQ2Y	FN31gn	14.097068	0.01	-17	0	3427	289	WSPR2	342700	176246	v1.2.94
2025-11-08 08:56	KF8EEZ	HM38	WZ7I	FN20kk	14.097069	0.01	-18	0	3585	287	WSPR2	358500	174129	CWSL_DIGI
2025-11-08 08:56	KF8EEZ	HM38	HB9VQQ/KS	JN47kh	14.097068	0.01	-22	0	3506	60	WSPR2	350600	130223	WD_3.3.2-2
2025-11-08 08:56	KF8EEZ	HM38	VE2EBM	FN36lb	14.097066	0.01	-22	0	3359	298	WSPR2	335900	124763	web-888
2025-11-08 08:56	KF8EEZ	HM38	OE9GHV	JN47wk	14.097068	0.01	-20	0	3582	60	WSPR2	358200	153514	WD_3.2.3-1
2025-11-08 08:56	KF8EEZ	HM38	HB9VQQ	JN47kh	14.097068	0.01	-22	0	3506	60	WSPR2	350600	130223	WD_3.3.2-2
2025-11-08 08:56	KF8EEZ	HM38	N2YCH	FN31jg	14.097064	0.01	-22	0	3411	288	WSPR2	341100	126694	WD_3.3.2-2
2025-11-08 08:56	KF8EEZ	HM38	ON5KQ	JO10os	14.097068	0.01	-20	0	3136	52	WSPR2	313600	134400	WD_3.3.2-2
2025-11-08 08:56	KF8EEZ	HM38	WA2TP	FN30lu	14.097065	0.01	-14	0	3404	287	WSPR2	340400	204240	WD_3.2.1
2025-11-08 08:56	KF8EEZ	HM38	EA8BFK	IL38bo	14.097068	0.01	-7	0	2082	116	WSPR2	208200	166560	WD_3.3.2-2
2025-11-08 08:56	KF8EEZ	HM38	LA1ZM	JO38ig	14.097069	0.01	-23	0	3586	39	WSPR2	358600	122949	2.6.1
2025-11-08 09:06	KF8EEZ	HM38	WZ7I	FN20kk	14.097069	0.01	-18	1	3585	287	WSPR2	358500	174129	CWSL_DIGI
2025-11-08 09:06	KF8EEZ	HM38	DK6UG	JN49cm	14.097067	0.01	-25	0	3469	56	WSPR2	346900	99114	WD_3.2.3
2025-11-08 09:06	KF8EEZ	HM38	G4ZFQ	IO90ir	14.097067	0.01	-16	0	2828	51	WSPR2	282800	153520	WD_3.3.2-1
2025-11-08 09:06	KF8EEZ	HM38	OE9GHV	JN47wk	14.097068	0.01	-21	0	3582	60	WSPR2	358200	143280	WD_3.2.3-1
2025-11-08 09:06	KF8EEZ	HM38	HB9VQQ	JN47kh	14.097068	0.01	-27	0	3506	60	WSPR2	350600	80137	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	WA2TP	FN30lu	14.097065	0.01	-22	0	3404	287	WSPR2	340400	126434	WD_3.2.1
2025-11-08 09:06	KF8EEZ	HM38	N2YCH	FN31jg	14.097065	0.01	-24	0	3411	288	WSPR2	341100	107203	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	ON5KQ	JO10os	14.097067	0.01	-24	0	3136	52	WSPR2	313600	98560	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	HB9VQQ/KS	JN47kh	14.097068	0.01	-27	0	3506	60	WSPR2	350600	80137	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	PD0OHW	JO33lc	14.097067	0.01	-27	0	3441	49	WSPR2	344100	78651	WD_3.2.3
2025-11-08 09:06	KF8EEZ	HM38	EA8BFK	IL38bo	14.097068	0.01	-7	0	2082	116	WSPR2	208200	166560	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	KD2OM	FN12gx	14.097065	0.01	-26	0	3732	292	WSPR2	373200	95966	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	DK4RW/1	JO40oe	14.097068	0.01	-27	0	3547	55	WSPR2	354700	81074	
2025-11-08 09:06	KF8EEZ	HM38	K4JK	FM07vs	14.097066	0.01	-20	0	3911	283	WSPR2	391100	167614	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	K3LR	EN91se	14.097066	0.01	-23	1	4010	290	WSPR2	401000	137486	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	EA1FAQ	IN71pn	14.097056	0.01	-20	0	2426	73	WSPR2	242600	103971	v1.2.96
2025-11-08 09:06	KF8EEZ	HM38	K3GMQ-B	FN20lh	14.097065	0.01	-25	0	3581	287	WSPR2	358100	102314	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	OE9XRV	JN47um	14.097067	0.01	-20	0	3569	60	WSPR2	356900	152957	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	KC2G	FN21wa	14.097065	0.01	-28	0	3491	288	WSPR2	349100	69820	WD_3.3.2-2
2025-11-08 09:06	KF8EEZ	HM38	GM0DHD	IO85gw	14.097067	0.01	-18	0	2920	39	WSPR2	292000	141829	2.7.0
2025-11-08 09:06	KF8EEZ	HM38	OZ7IT	JO65df	14.097067	0.01	-28	0	3827	46	WSPR2	382700	76540	2.5.2
2025-11-08 09:06	KF8EEZ	HM38	KQ2Y	FN31gn	14.097068	0.01	-21	0	3427	289	WSPR2	342700	137080	v1.2.94
2025-11-08 09:06	KF8EEZ	HM38	LA1ZM	JO38ig	14.097069	0.01	-15	0	3586	39	WSPR2	358600	204914	2.6.1
2025-11-08 09:06	KF8EEZ	HM38	EA8/G3WPD	IL18nf	14.097068	0.01	-25	1	1880	122	WSPR2	188000	53714	2.6.1
2025-11-08 09:16	KF8EEZ	HM38	WZ7I	FN20kk	14.097069	0.01	-15	0	3585	287	WSPR2	358500	204857	CWSL_DIGI
2025-11-08 09:16	KF8EEZ	HM38	DK6UG	JN49cm	14.097067	0.01	-15	0	3469	56	WSPR2	346900	198229	WD_3.2.3
2025-11-08 09:16	KF8EEZ	HM38	G4ZFQ	IO90ir	14.097067	0.01	-22	-1	2828	51	WSPR2	282800	105040	WD_3.3.2-1
2025-11-08 09:16	KF8EEZ	HM38	ON5KQ	JO10os	14.097067	0.01	-21	-1	3136	52	WSPR2	313600	125440	WD_3.3.2-2
2025-11-08 09:16	KF8EEZ	HM38	WA2TP	FN30lu	14.097065	0.01	-20	0	3404	287	WSPR2	340400	145886	WD_3.2.1
2025-11-08 09:16	KF8EEZ	HM38	OE9XRV	JN47um	14.097067	0.01	-26	0	3569	60	WSPR2	356900	91774	WD_3.3.2-2
2025-11-08 09:16	KF8EEZ	HM38	LA1ZM	JO38ig	14.097069	0.01	-19	0	3586	39	WSPR2	358600	163931	2.6.1
2025-11-08 09:26	KF8EEZ	HM38	WZ7I	FN20kk	14.097069	0.01	-18	0	3585	287	WSPR2	358500	174129	CWSL_DIGI
2025-11-08 09:26	KF8EEZ	HM38	DK6UG	JN49cm	14.097068	0.01	-18	0	3469	56	WSPR2	346900	168494	WD_3.2.3
2025-11-08 09:26	KF8EEZ	HM38	PA0SLT/4	JO33kg	14.097068	0.01	-23	0	3440	48	WSPR2	344000	117943	web-888
2025-11-08 09:26	KF8EEZ	HM38	EI5DPB	IO63rm	14.097068	0.01	-25	0	2617	42	WSPR2	261700	74771	web-888
2025-11-08 09:26	KF8EEZ	HM38	OE9GHV	JN47wk	14.097068	0.01	-26	0	3582	60	WSPR2	358200	92109	WD_3.2.3-1
2025-11-08 09:26	KF8EEZ	HM38	N2YCH	FN31jg	14.097065	0.01	-23	0	3411	288	WSPR2	341100	116949	WD_3.3.2-2
2025-11-08 09:26	KF8EEZ	HM38	DC5AL-R	JO31lk	14.097065	0.01	-21	0	3407	52	WSPR2	340700	136280	
2025-11-08 09:26	KF8EEZ	HM38	G4ZFQ	IO90ir	14.097067	0.01	-26	0	2828	51	WSPR2	282800	72720	WD_3.3.2-1
2025-11-08 09:26	KF8EEZ	HM38	PE0MJX	JO31ai	14.097067	0.01	-23	0	3343	52	WSPR2	334300	114617	WD_3.2.3
2025-11-08 09:26	KF8EEZ	HM38	WA2TP	FN30lu	14.097066	0.01	-19	0	3404	287	WSPR2	340400	155611	WD_3.2.1
2025-11-08 09:26	KF8EEZ	HM38	ON5KQ	JO10os	14.097068	0.01	-20	0	3136	52	WSPR2	313600	134400	WD_3.3.2-2
2025-11-08 09:26	KF8EEZ	HM38	KD2OM	FN12gx	14.097065	0.01	-22	0	3732	292	WSPR2	373200	138617	WD_3.3.2-2
2025-11-08 09:26	KF8EEZ	HM38	PD0OHW	JO33lc	14.097068	0.01	-18	0	3441	49	WSPR2	344100	167134	WD_3.2.3
2025-11-08 09:26	KF8EEZ	HM38	EA8BFK	IL38bo	14.097068	0.01	-6	0	2082	116	WSPR2	208200	172509	WD_3.3.2-2
2025-11-08 09:26	KF8EEZ	HM38	W3OA	EM95mn	14.097	0.01	-22	0	4218	281	WSPR2	421800	156669	CWSL_DIGI
2025-11-08 09:26	KF8EEZ	HM38	G4HZX	IO91xk	14.097068	0.01	-19	0	2934	50	WSPR2	293400	134126	WD_3.3.2-1
2025-11-08 09:26	KF8EEZ	HM38	OE9XRV	JN47um	14.097068	0.01	-24	0	3569	60	WSPR2	356900	112169	WD_3.3.2-2
2025-11-08 09:26	KF8EEZ	HM38	DD5XX	JN48ps	14.097076	0.01	-24	0	3542	57	WSPR2	354200	111320	
2025-11-08 09:26	KF8EEZ	HM38	KJ5HY	FN34fh	14.097066	0.01	-23	0	3404	294	WSPR2	340400	116709	WD_3.3.2-2
2025-11-08 09:26	KF8EEZ	HM38	F4VTQ	JN28ux	14.097071	0.01	-25	0	3283	56	WSPR2	328300	93800	WD_3.3.2-1
2025-11-08 09:26	KF8EEZ	HM38	KQ2Y	FN31gn	14.097068	0.01	-21	0	3427	289	WSPR2	342700	137080	v1.2.94
2025-11-08 09:26	KF8EEZ	HM38	EA8/G3WPD	IL18nf	14.097069	0.01	-27	0	1880	122	WSPR2	188000	42971	2.6.1
2025-11-08 09:26	KF8EEZ	HM38	LA1ZM	JO38ig	14.097069	0.01	-26	0	3586	39	WSPR2	358600	92211	2.6.1
2025-11-08 09:26	KF8EEZ	HM38	GM0DHD	IO85gw	14.097067	0.01	-14	1	2920	39	WSPR2	292000	175200	2.7.0
2025-11-08 09:46	KF8EEZ	HM38	WZ7I	FN20kk	14.097069	0.01	-28	0	3585	287	WSPR2	358500	71700	CWSL_DIGI
2025-11-08 09:46	KF8EEZ	HM38	DK6UG	JN49cm	14.097067	0.01	-22	0	3469	56	WSPR2	346900	128849	WD_3.2.3
2025-11-08 09:46	KF8EEZ	HM38	ON5KQ	JO10os	14.097067	0.01	-24	0	3136	52	WSPR2	313600	98560	WD_3.3.2-2
2025-11-08 09:46	KF8EEZ	HM38	PD0OHW	JO33lc	14.097067	0.01	-30	0	3441	49	WSPR2	344100	49157	WD_3.2.3
2025-11-08 09:46	KF8EEZ	HM38	EA8BFK	IL38bo	14.097067	0.01	-14	0	2082	116	WSPR2	208200	124920	WD_3.3.2-2
2025-11-08 09:46	KF8EEZ	HM38	EA1FAQ	IN71pn	14.097056	0.01	-27	0	2426	73	WSPR2	242600	55451	v1.2.96
2025-11-08 09:46	KF8EEZ	HM38	GM0DHD	IO85gw	14.097066	0.01	-24	0	2920	39	WSPR2	292000	91771	2.7.0
2025-11-08 09:46	KF8EEZ	HM38	KQ2Y	FN31gn	14.097067	0.01	-18	0	3427	289	WSPR2	342700	166454	v1.2.94
2025-11-08 09:46	KF8EEZ	HM38	LA1ZM	JO38ig	14.097068	0.01	-33	0	3586	39	WSPR2	358600	20491	2.6.1
2025-11-08 09:46	KF8EEZ	HM38	EA8/G3WPD	IL18nf	14.097068	0.01	-28	0	1880	122	WSPR2	188000	37600	2.6.1
2025-11-08 10:36	KF8EEZ	HM48	DK6UG	JN49cm	14.097066	0.01	-23	0	3326	55	WSPR2	332600	114034	WD_3.2.3
2025-11-08 10:36	KF8EEZ	HM48	G4ZFQ	IO90ir	14.097066	0.01	-26	0	2694	50	WSPR2	269400	69274	WD_3.3.2-1
2025-11-08 10:36	KF8EEZ	HM48	EA8BFK	IL38bo	14.097066	0.01	-19	-2	1928	120	WSPR2	192800	88137	WD_3.3.2-2
2025-11-09 06:06	KF8EEZ	IN40	EA8BFK	IL38bo	14.097066	0.01	-7	0	1345	192	WSPR2	134500	107600	WD_3.3.2-2
2025-11-09 06:26	KF8EEZ	IN40	DL4ZBE	JO40ba	14.097067	0.01	-22	0	1829	48	WSPR2	182900	67934	WD_3.3.2-1
2025-11-09 06:26	KF8EEZ	IN40	DK6UG	JN49cm	14.097066	0.01	-22	-1	1809	50	WSPR2	180900	67191	WD_3.2.3
2025-11-09 06:26	KF8EEZ	IN40	HB9VQQ/KE	JN47kh	14.097067	0.01	-17	0	1761	58	WSPR2	176100	90566	WD_3.3.2-2
2025-11-09 06:26	KF8EEZ	IN40	HB9VQQ/RE	JN47kh	14.097072	0.01	-16	0	1761	58	WSPR2	176100	95597	WD_3.3.2-2
2025-11-09 06:26	KF8EEZ	IN40	HB9VQQ/RL	JN47kh	14.097068	0.01	-21	0	1761	58	WSPR2	176100	70440	WD_3.3.2-2
2025-11-09 06:26	KF8EEZ	IN40	DG3SDK	JN48pr	14.097068	0.01	-18	0	1844	53	WSPR2	184400	89566	1.4A Kiwi
2025-11-09 06:26	KF8EEZ	IN40	HB9VQQ	JN47kh	14.097072	0.01	-16	0	1761	58	WSPR2	176100	95597	WD_3.3.2-2
2025-11-09 06:26	KF8EEZ	IN40	G4WNC	IO90cu	14.097067	0.01	-20	0	1357	29	WSPR2	135700	58157	web-888
2025-11-09 06:26	KF8EEZ	IN40	G4ZFQ	IO90ir	14.097066	0.01	-21	0	1366	30	WSPR2	136600	54640	WD_3.3.2-1
2025-11-09 06:26	KF8EEZ	IN40	PA5KT-15	JO11wl	14.097071	0.01	-20	0	1674	38	WSPR2	167400	71743	CWSL_DIGI
2025-11-09 06:26	KF8EEZ	IN40	OE9GHV	JN47wk	14.097067	0.01	-17	0	1837	58	WSPR2	183700	94474	WD_3.2.3-1
2025-11-09 06:26	KF8EEZ	IN40	PE0MJX	JO31ai	14.097066	0.01	-16	0	1783	42	WSPR2	178300	96791	WD_3.2.3
2025-11-09 06:26	KF8EEZ	IN40	DC5AL-R	JO31lk	14.097061	0.01	-19	0	1841	43	WSPR2	184100	84160	
2025-11-09 06:26	KF8EEZ	IN40	ON5KQ	JO10os	14.097066	0.01	-9	0	1588	39	WSPR2	158800	117966	WD_3.3.2-2
2025-11-09 06:26	KF8EEZ	IN40	WD4ELG	FM06be	14.097066	0.01	-26	0	5868	289	WSPR2	586800	150891	WD_3.3.2-1
2025-11-09 06:26	KF8EEZ	IN40	WZ7I	FN20kk	14.09707	0.01	-25	0	5295	292	WSPR2	529500	151286	CWSL_DIGI
2025-11-09 06:26	KF8EEZ	IN40	PD0OHW	JO33lc	14.097066	0.01	-16	0	1951	38	WSPR2	195100	105911	WD_3.2.3
2025-11-09 06:26	KF8EEZ	IN40	G4HZX	IO91xk	14.097067	0.01	-14	0	1482	31	WSPR2	148200	88920	WD_3.3.2-1
2025-11-09 06:26	KF8EEZ	IN40	HB9GZW	JN47bj	14.097165	0.01	-15	0	1710	57	WSPR2	171000	97714	WD_3.1.7
2025-11-09 06:26	KF8EEZ	IN40	WA2TP	FN30lu	14.097066	0.01	-23	0	5114	292	WSPR2	511400	175337	WD_3.2.1
2025-11-09 06:26	KF8EEZ	IN40	EA8BFK	IL38bo	14.09707	0.01	-9	0	1345	192	WSPR2	134500	99914	WD_3.3.2-2
2025-11-09 06:26	KF8EEZ	IN40	F4VTQ	JN28ux	14.097071	0.01	-16	0	1620	49	WSPR2	162000	87943	WD_3.3.2-1
2025-11-09 06:26	KF8EEZ	IN40	PI4THT	JO32kf	14.097078	0.01	-13	0	1887	40	WSPR2	188700	118611	0.6
